frame,x,y,area_px,intensity,area_km2,cluster_id,occurrences
68,1065.2,754.0,5.0,3741.9951171875,173258.11960728368,477,3
69,151.8,117.8,5.0,3567.50390625,173258.11960728368,482,1
69,1846.0,497.0,3.0,2908.646484375,103954.8717643702,206,25
69,1065.5,756.0,4.0,3229.6513671875,138606.49568582693,477,3
70,300.0,1292.3333333333333,3.0,2987.9423828125,103954.8717643702,132,11
71,56.6,185.6,5.0,3067.279296875,173258.11960728368,335,21
71,1045.0,630.5,6.0,4013.16796875,207909.7435287404,488,1
71,1310.6666666666667,804.3333333333334,3.0,3067.279296875,103954.8717643702,255,5
71,299.4,1293.6,5.0,2988.02734375,173258.11960728368,132,11
71,254.66666666666666,1993.3333333333333,3.0,3147.462890625,103954.8717643702,491,11
72,56.666666666666664,184.66666666666666,3.0,2908.8935546875,103954.8717643702,335,21
72,1591.6666666666667,265.3333333333333,3.0,4780.361328125,103954.8717643702,26,20
72,301.3333333333333,1293.0,3.0,2908.8935546875,103954.8717643702,132,11
73,275.0,35.75,4.0,3312.857421875,138606.49568582693,195,8
73,65.75,163.5,4.0,3567.6494140625,138606.49568582693,494,1
73,1591.6,264.8,5.0,3921.861328125,173258.11960728368,26,20
73,1826.0,488.0,3.0,2831.0185546875,103954.8717643702,495,3
73,1310.3333333333333,804.0,3.0,3312.857421875,103954.8717643702,255,5
73,942.3333333333334,882.0,3.0,3147.7744140625,103954.8717643702,496,2
73,274.6666666666667,1994.0,3.0,3067.3134765625,103954.8717643702,498,5
74,274.4,36.2,5.0,3067.228515625,173258.11960728368,195,8
74,55.666666666666664,183.66666666666666,3.0,2987.8935546875,103954.8717643702,335,21
74,1497.5,338.75,4.0,2909.015625,138606.49568582693,32,13
74,942.0,883.0,3.0,3312.57421875,103954.8717643702,496,2
75,274.25,36.25,4.0,3067.1103515625,138606.49568582693,195,8
75,55.4,182.8,5.0,2831.1796875,173258.11960728368,335,21
75,1497.0,337.75,4.0,3067.1103515625,138606.49568582693,32,13
75,1199.6666666666667,767.3333333333334,3.0,3312.8330078125,103954.8717643702,503,2
75,104.5,856.5,4.0,5293.06640625,138606.49568582693,73,11
76,273.3333333333333,35.666666666666664,3.0,2908.7783203125,103954.8717643702,195,8
76,1496.3333333333333,337.3333333333333,3.0,3147.6181640625,103954.8717643702,32,13
76,104.5,856.5,4.0,4105.796875,138606.49568582693,73,11
76,1007.0,1130.0,3.0,3229.42578125,103954.8717643702,506,1
76,332.0,2044.0,5.0,4105.796875,173258.11960728368,507,1
77,274.0,36.0,3.0,3147.837890625,103954.8717643702,195,8
77,1306.3333333333333,693.6666666666666,3.0,3147.837890625,103954.8717643702,510,1
78,1497.0,338.6,5.0,3067.3134765625,173258.11960728368,32,13
78,1826.2,490.0,5.0,2908.7041015625,173258.11960728368,495,3
